"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription"
19257,"i4213tfbb","Fixed-broadband subscriptions","i992b","count",227,"CZE","Czech Republic","4.02526e+006",2022,"","Czech Telecommunication Office","Refers to fixed subscriptions to high-speed access to the public Internet (a TCP/IP connection), at downstream speeds equal to, or greater than, 256 kbit/s"
19306,"i271GA","At least LTE/WiMAX",,"%",227,"CZE","Czech Republic","99.8",2022,"4G/5G, at least one operator.","Czech Telecommunication Office","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
28106,"i992b_256to2_%","256 kbit/s to less than 2 Mbit/s","i992b","% fixed broadband subscriptions",227,"CZE","Czech Republic","0.20908",2022,"","","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than, 256 kbit/s and less than 2 Mbit/s divided by total fixed broadband subscriptions and multiplied by 100"
34235,"i992b_G10_%","Equal to or above 10 Mbit/s","i992b","% fixed broadband subscriptions",227,"CZE","Czech Republic","96.5934",2022,"","","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than 10 Mbit/s divided by total fixed broadband subscriptions multipled by 100"
194,"i271pop","At least 2G",,"%",228,"TGO","Togo","99",2022,"Taux de couverture le plus élevé des opérateurs mobiles (Données opérateurs)","Autorité de Régulation des Communications Electroniques et des Postes (ARCEP)","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
430,"i271G","At least 3G",,"%",228,"TGO","Togo","99",2022,"Taux de couverture de la population le plus élevé des opérateurs mobiles (Données opérateurs)","Autorité de Régulation des Communications Electroniques et des Postes (ARCEP)","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
11626,"i4213_256to2","256 kbit/s to less than 2 Mbit/s","i992b","count",228,"TGO","Togo","11",2022,"","Autorité de Régulation des Communications Electroniques et des Postes (ARCEP)","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than, 256 kbit/s and less than 2 Mbit/s"
11627,"i4213_2to10","2 Mbit/s to less than 10 Mbit/s","i992b","count",228,"TGO","Togo","651",2022,"","Autorité de Régulation des Communications Electroniques et des Postes (ARCEP)","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than, 2 Mbit/s and less than 10 Mbit/s"
11628,"i4213_G10","Equal to or above 10 Mbit/s","i992b","count",228,"TGO","Togo","93620",2022,"","Autorité de Régulation des Communications Electroniques et des Postes (ARCEP)","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than 10 Mbit/s"
11632,"i271mw","Active mobile-broadband subscriptions",,"count",228,"TGO","Togo","3.36242e+006",2022,"Abonnés 3G et 4G de Togo Cellulaire et de Moov Africa Togo","Autorité de Régulation des Communications Electroniques et des Postes (ARCEP)","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
19257,"i4213tfbb","Fixed-broadband subscriptions","i992b","count",228,"TGO","Togo","94282",2022,"adsl, ftth, dedicated internet line, wll, Air fiber","Autorité de Régulation des Communications Electroniques et des Postes (ARCEP)","Refers to fixed subscriptions to high-speed access to the public Internet (a TCP/IP connection), at downstream speeds equal to, or greater than, 256 kbit/s"
19306,"i271GA","At least LTE/WiMAX",,"%",228,"TGO","Togo","96",2022,"Taux de couverture de la population le plus élevé des opérateurs mobiles (Données opérateurs)","Autorité de Régulation des Communications Electroniques et des Postes (ARCEP)","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
28106,"i992b_256to2_%","256 kbit/s to less than 2 Mbit/s","i992b","% fixed broadband subscriptions",228,"TGO","Togo","0.0116671",2022,"","","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than, 256 kbit/s and less than 2 Mbit/s divided by total fixed broadband subscriptions and multiplied by 100"
34235,"i992b_G10_%","Equal to or above 10 Mbit/s","i992b","% fixed broadband subscriptions",228,"TGO","Togo","99.2979",2022,"","","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than 10 Mbit/s divided by total fixed broadband subscriptions multipled by 100"
194,"i271pop","At least 2G",,"%",229,"THA","Thailand","98.8",2022,"Data from the largest mobile operator in Thailand","The National Broadcasting and Telecommunications Commission","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
430,"i271G","At least 3G",,"%",229,"THA","Thailand","98.8",2022,"Data from the largest mobile operator in Thailand","The National Broadcasting and Telecommunications Commission","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
11626,"i4213_256to2","256 kbit/s to less than 2 Mbit/s","i992b","count",229,"THA","Thailand","36783",2022,"","The National Broadcasting and Telecommunications Commission","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than, 256 kbit/s and less than 2 Mbit/s"
11627,"i4213_2to10","2 Mbit/s to less than 10 Mbit/s","i992b","count",229,"THA","Thailand","290490",2022,"NBTC","The National Broadcasting and Telecommunications Commission","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than, 2 Mbit/s and less than 10 Mbit/s"
11628,"i4213_G10","Equal to or above 10 Mbit/s","i992b","count",229,"THA","Thailand","1.22354e+007",2022,"NBTC","The National Broadcasting and Telecommunications Commission","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than 10 Mbit/s"
11632,"i271mw","Active mobile-broadband subscriptions",,"count",229,"THA","Thailand","8.4669e+007",2022,"NBTC1.Revise Active Mobile Broadband Subscriptions, from report by Operator in 2024","The National Broadcasting and Telecommunications Commission","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
19257,"i4213tfbb","Fixed-broadband subscriptions","i992b","count",229,"THA","Thailand","1.25627e+007",2022,"NBTC","The National Broadcasting and Telecommunications Commission","Refers to fixed subscriptions to high-speed access to the public Internet (a TCP/IP connection), at downstream speeds equal to, or greater than, 256 kbit/s"
19306,"i271GA","At least LTE/WiMAX",,"%",229,"THA","Thailand","98.1",2022,"Data from the largest mobile operator in Thailand","The National Broadcasting and Telecommunications Commission","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
28106,"i992b_256to2_%","256 kbit/s to less than 2 Mbit/s","i992b","% fixed broadband subscriptions",229,"THA","Thailand","0.292795",2022,"","","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than, 256 kbit/s and less than 2 Mbit/s divided by total fixed broadband subscriptions and multiplied by 100"
34235,"i992b_G10_%","Equal to or above 10 Mbit/s","i992b","% fixed broadband subscriptions",229,"THA","Thailand","97.3949",2022,"","","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than 10 Mbit/s divided by total fixed broadband subscriptions multipled by 100"
194,"i271pop","At least 2G",,"%",234,"TTO","Trinidad and Tobago","100",2022,"","Telecommunications Authority of Trinidad and Tobago (TATT)","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
430,"i271G","At least 3G",,"%",234,"TTO","Trinidad and Tobago","100",2022,"","Telecommunications Authority of Trinidad and Tobago (TATT)","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
11626,"i4213_256to2","256 kbit/s to less than 2 Mbit/s","i992b","count",234,"TTO","Trinidad and Tobago","5954",2022,"","Telecommunications Authority of Trinidad and Tobago (TATT)","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than, 256 kbit/s and less than 2 Mbit/s"
11627,"i4213_2to10","2 Mbit/s to less than 10 Mbit/s","i992b","count",234,"TTO","Trinidad and Tobago","36547",2022,"","Telecommunications Authority of Trinidad and Tobago (TATT)","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than, 2 Mbit/s and less than 10 Mbit/s"
11632,"i271mw","Active mobile-broadband subscriptions",,"count",234,"TTO","Trinidad and Tobago","837699",2022,"","Telecommunications Authority of Trinidad and Tobago (TATT)","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
19257,"i4213tfbb","Fixed-broadband subscriptions","i992b","count",234,"TTO","Trinidad and Tobago","389436",2022,"","Telecommunications Authority of Trinidad and Tobago (TATT)","Refers to fixed subscriptions to high-speed access to the public Internet (a TCP/IP connection), at downstream speeds equal to, or greater than, 256 kbit/s"
19306,"i271GA","At least LTE/WiMAX",,"%",234,"TTO","Trinidad and Tobago","94",2022,"","Telecommunications Authority of Trinidad and Tobago (TATT)","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
28106,"i992b_256to2_%","256 kbit/s to less than 2 Mbit/s","i992b","% fixed broadband subscriptions",234,"TTO","Trinidad and Tobago","1.52888",2022,"","","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than, 256 kbit/s and less than 2 Mbit/s divided by total fixed broadband subscriptions and multiplied by 100"
194,"i271pop","At least 2G",,"%",235,"TUN","Tunisia","99",2022,"","Instance Nationale des Télécommunications","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
430,"i271G","At least 3G",,"%",235,"TUN","Tunisia","99",2022,"","Instance Nationale des Télécommunications","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
11626,"i4213_256to2","256 kbit/s to less than 2 Mbit/s","i992b","count",235,"TUN","Tunisia","4888",2022,"Estimation","Instance Nationale des Télécommunications","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than, 256 kbit/s and less than 2 Mbit/s"
11627,"i4213_2to10","2 Mbit/s to less than 10 Mbit/s","i992b","count",235,"TUN","Tunisia","297185",2022,"Estimation","Instance Nationale des Télécommunications","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than, 2 Mbit/s and less than 10 Mbit/s"
11628,"i4213_G10","Equal to or above 10 Mbit/s","i992b","count",235,"TUN","Tunisia","1.38626e+006",2022,"Estimation","Instance Nationale des Télécommunications","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than 10 Mbit/s"
11632,"i271mw","Active mobile-broadband subscriptions",,"count",235,"TUN","Tunisia","1.06048e+007",2022,"","Instance Nationale des Télécommunications","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
19257,"i4213tfbb","Fixed-broadband subscriptions","i992b","count",235,"TUN","Tunisia","1.68834e+006",2022,"","Instance Nationale des Télécommunications","Refers to fixed subscriptions to high-speed access to the public Internet (a TCP/IP connection), at downstream speeds equal to, or greater than, 256 kbit/s"
19306,"i271GA","At least LTE/WiMAX",,"%",235,"TUN","Tunisia","95",2022,"","Instance Nationale des Télécommunications","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
28106,"i992b_256to2_%","256 kbit/s to less than 2 Mbit/s","i992b","% fixed broadband subscriptions",235,"TUN","Tunisia","0.289516",2022,"","","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than, 256 kbit/s and less than 2 Mbit/s divided by total fixed broadband subscriptions and multiplied by 100"
34235,"i992b_G10_%","Equal to or above 10 Mbit/s","i992b","% fixed broadband subscriptions",235,"TUN","Tunisia","82.1082",2022,"","","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than 10 Mbit/s divided by total fixed broadband subscriptions multipled by 100"
194,"i271pop","At least 2G",,"%",236,"TUR","Türkiye","99.75",2022,"","Information and Communication Technologies Authority of Türkiye (BTK)","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
430,"i271G","At least 3G",,"%",236,"TUR","Türkiye","99.75",2022,"Selected one operator","Information and Communication Technologies Authority of Türkiye (BTK)","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
11626,"i4213_256to2","256 kbit/s to less than 2 Mbit/s","i992b","count",236,"TUR","Türkiye","10163",2022,"","Information and Communication Technologies Authority of Türkiye (BTK)","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than, 256 kbit/s and less than 2 Mbit/s"
11627,"i4213_2to10","2 Mbit/s to less than 10 Mbit/s","i992b","count",236,"TUR","Türkiye","877581",2022,"","Information and Communication Technologies Authority of Türkiye (BTK)","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than, 2 Mbit/s and less than 10 Mbit/s"
11628,"i4213_G10","Equal to or above 10 Mbit/s","i992b","count",236,"TUR","Türkiye","1.81111e+007",2022,"","Information and Communication Technologies Authority of Türkiye (BTK)","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than 10 Mbit/s"
11632,"i271mw","Active mobile-broadband subscriptions",,"count",236,"TUR","Türkiye","7.16511e+007",2022,"","Information and Communication Technologies Authority of Türkiye (BTK)","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
19257,"i4213tfbb","Fixed-broadband subscriptions","i992b","count",236,"TUR","Türkiye","1.89988e+007",2022,"","Information and Communication Technologies Authority of Türkiye (BTK)","Refers to fixed subscriptions to high-speed access to the public Internet (a TCP/IP connection), at downstream speeds equal to, or greater than, 256 kbit/s"
19306,"i271GA","At least LTE/WiMAX",,"%",236,"TUR","Türkiye","99.53",2022,"Selected one operator","Information and Communication Technologies Authority of Türkiye (BTK)","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
28106,"i992b_256to2_%","256 kbit/s to less than 2 Mbit/s","i992b","% fixed broadband subscriptions",236,"TUR","Türkiye","0.0534928",2022,"","","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than, 256 kbit/s and less than 2 Mbit/s divided by total fixed broadband subscriptions and multiplied by 100"
34235,"i992b_G10_%","Equal to or above 10 Mbit/s","i992b","% fixed broadband subscriptions",236,"TUR","Türkiye","95.3274",2022,"","","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than 10 Mbit/s divided by total fixed broadband subscriptions multipled by 100"
194,"i271pop","At least 2G",,"%",238,"TZA","Tanzania","95",2022,"","Tanzania Communications Regulatory Authority (TCRA)","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
430,"i271G","At least 3G",,"%",238,"TZA","Tanzania","85",2022,"","Tanzania Communications Regulatory Authority (TCRA)","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
11632,"i271mw","Active mobile-broadband subscriptions",,"count",238,"TZA","Tanzania","1.87035e+007",2022,"","Tanzania Communications Regulatory Authority (TCRA)","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
19257,"i4213tfbb","Fixed-broadband subscriptions","i992b","count",238,"TZA","Tanzania","71684",2022,"","Tanzania Communications Regulatory Authority (TCRA)","Refers to fixed subscriptions to high-speed access to the public Internet (a TCP/IP connection), at downstream speeds equal to, or greater than, 256 kbit/s"
19306,"i271GA","At least LTE/WiMAX",,"%",238,"TZA","Tanzania","58",2022,"","Tanzania Communications Regulatory Authority (TCRA)","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
194,"i271pop","At least 2G",,"%",239,"ARE","United Arab Emirates","100",2022,"","Telecommunications and Digital Government Regulatory Authority","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
430,"i271G","At least 3G",,"%",239,"ARE","United Arab Emirates","100",2022,"","Telecommunications and Digital Government Regulatory Authority","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
11626,"i4213_256to2","256 kbit/s to less than 2 Mbit/s","i992b","count",239,"ARE","United Arab Emirates","29257",2022,"","Telecommunications and Digital Government Regulatory Authority","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than, 256 kbit/s and less than 2 Mbit/s"
11627,"i4213_2to10","2 Mbit/s to less than 10 Mbit/s","i992b","count",239,"ARE","United Arab Emirates","118570",2022,"","Telecommunications and Digital Government Regulatory Authority","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than, 2 Mbit/s and less than 10 Mbit/s"
11628,"i4213_G10","Equal to or above 10 Mbit/s","i992b","count",239,"ARE","United Arab Emirates","3.62624e+006",2022,"","Telecommunications and Digital Government Regulatory Authority","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than 10 Mbit/s"
11632,"i271mw","Active mobile-broadband subscriptions",,"count",239,"ARE","United Arab Emirates","2.21782e+007",2022,"","Telecommunications and Digital Government Regulatory Authority","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
19257,"i4213tfbb","Fixed-broadband subscriptions","i992b","count",239,"ARE","United Arab Emirates","3.77406e+006",2022,"updated","Telecommunications and Digital Government Regulatory Authority","Refers to fixed subscriptions to high-speed access to the public Internet (a TCP/IP connection), at downstream speeds equal to, or greater than, 256 kbit/s"
19306,"i271GA","At least LTE/WiMAX",,"%",239,"ARE","United Arab Emirates","99.84",2022,"","Telecommunications and Digital Government Regulatory Authority","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
28106,"i992b_256to2_%","256 kbit/s to less than 2 Mbit/s","i992b","% fixed broadband subscriptions",239,"ARE","United Arab Emirates","0.775212",2022,"","","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than, 256 kbit/s and less than 2 Mbit/s divided by total fixed broadband subscriptions and multiplied by 100"
34235,"i992b_G10_%","Equal to or above 10 Mbit/s","i992b","% fixed broadband subscriptions",239,"ARE","United Arab Emirates","96.0831",2022,"","","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than 10 Mbit/s divided by total fixed broadband subscriptions multipled by 100"
194,"i271pop","At least 2G",,"%",240,"UGA","Uganda","98",2022,"","Uganda Communications Commission","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
430,"i271G","At least 3G",,"%",240,"UGA","Uganda","85",2022,"","Uganda Communications Commission","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
11627,"i4213_2to10","2 Mbit/s to less than 10 Mbit/s","i992b","count",240,"UGA","Uganda","32176",2022,"This is a correction following a recollection of tariffs and prices in the markets in 2022.","Uganda Communications Commission","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than, 2 Mbit/s and less than 10 Mbit/s"
11628,"i4213_G10","Equal to or above 10 Mbit/s","i992b","count",240,"UGA","Uganda","8080",2022,"This is a correction following a recollection of tariffs and prices in the markets in 2022.","Uganda Communications Commission","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than 10 Mbit/s"
11632,"i271mw","Active mobile-broadband subscriptions",,"count",240,"UGA","Uganda","2.56805e+007",2022,"The mobile broadband space has seen a rise in mobile packages such as non expiry data packages.","Uganda Communications Commission","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
19257,"i4213tfbb","Fixed-broadband subscriptions","i992b","count",240,"UGA","Uganda","40256",2022,"The industry has grown towards the adoption of fiber to the home packages as we have had more players coming into the market.","Uganda Communications Commission","Refers to fixed subscriptions to high-speed access to the public Internet (a TCP/IP connection), at downstream speeds equal to, or greater than, 256 kbit/s"
19306,"i271GA","At least LTE/WiMAX",,"%",240,"UGA","Uganda","31",2022,"","Uganda Communications Commission","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
34235,"i992b_G10_%","Equal to or above 10 Mbit/s","i992b","% fixed broadband subscriptions",240,"UGA","Uganda","20.0715",2022,"","","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than 10 Mbit/s divided by total fixed broadband subscriptions multipled by 100"
194,"i271pop","At least 2G",,"%",241,"UKR","Ukraine","99.9",2022,"","Ministry of Digital Transformation of Ukraine","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
430,"i271G","At least 3G",,"%",241,"UKR","Ukraine","91",2022,"","Ministry of Digital Transformation of Ukraine","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
11626,"i4213_256to2","256 kbit/s to less than 2 Mbit/s","i992b","count",241,"UKR","Ukraine","75797",2022,"","Ministry of Digital Transformation of Ukraine","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than, 256 kbit/s and less than 2 Mbit/s"
11628,"i4213_G10","Equal to or above 10 Mbit/s","i992b","count",241,"UKR","Ukraine","7.11512e+006",2022,"2 Mbit/s and higher","Ministry of Digital Transformation of Ukraine","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than 10 Mbit/s"
11632,"i271mw","Active mobile-broadband subscriptions",,"count",241,"UKR","Ukraine","3.17455e+007",2022,"The decrease in the indicator compared to the previous year is due to the processes taking place in the country as a result of the military aggression of the Russian Federation against Ukraine.","Ministry of Digital Transformation of Ukraine","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
19257,"i4213tfbb","Fixed-broadband subscriptions","i992b","count",241,"UKR","Ukraine","7.19092e+006",2022,"The decrease in the indicator compared to the previous year is due to the processes taking place in the country as a result of the military aggression of the Russian Federation against Ukraine.","Ministry of Digital Transformation of Ukraine","Refers to fixed subscriptions to high-speed access to the public Internet (a TCP/IP connection), at downstream speeds equal to, or greater than, 256 kbit/s"
19306,"i271GA","At least LTE/WiMAX",,"%",241,"UKR","Ukraine","91",2022,"","Ministry of Digital Transformation of Ukraine","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
12066,"i911mw","Active mobile-broadband subscriptions","i271mw","per 100 people",241,"UKR","Ukraine","77.4324",2022,"","","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet, divided by population and multiplied by 100"
19303,"i992b","Fixed-broadband subscriptions",,"per 100 people",241,"UKR","Ukraine","17.5398",2022,"","","Refers to fixed subscriptions to high-speed access to the public Internet (a TCP/IP connection), at downstream speeds equal to, or greater than, 256 kbit/s divided by population and multiplied by 100"
28106,"i992b_256to2_%","256 kbit/s to less than 2 Mbit/s","i992b","% fixed broadband subscriptions",241,"UKR","Ukraine","1.05407",2022,"","","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than, 256 kbit/s and less than 2 Mbit/s divided by total fixed broadband subscriptions and multiplied by 100"
31462,"i992b_256to2","256 kbit/s to less than 2 Mbit/s","i992b","per 100 people",241,"UKR","Ukraine","0.184881",2022,"","","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than, 256 kbit/s and less than 2 Mbit/s divided by population and multiplied by 100"
31473,"i992b_G10","Equal to or above 10 Mbit/s","i992b","per 100 people",241,"UKR","Ukraine","17.3549",2022,"","","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than 10 Mbit/s divided by population and multiplied by 100"
34235,"i992b_G10_%","Equal to or above 10 Mbit/s","i992b","% fixed broadband subscriptions",241,"UKR","Ukraine","98.9459",2022,"","","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than 10 Mbit/s divided by total fixed broadband subscriptions multipled by 100"
194,"i271pop","At least 2G",,"%",242,"URY","Uruguay","93.7",2022,"","Unidad Reguladora de Servicios de Comunicaciones","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
430,"i271G","At least 3G",,"%",242,"URY","Uruguay","93.7",2022,"refers to territorial coverage (3G)","Unidad Reguladora de Servicios de Comunicaciones","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
11626,"i4213_256to2","256 kbit/s to less than 2 Mbit/s","i992b","count",242,"URY","Uruguay","603",2022,"no comments","Unidad Reguladora de Servicios de Comunicaciones","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than, 256 kbit/s and less than 2 Mbit/s"
11627,"i4213_2to10","2 Mbit/s to less than 10 Mbit/s","i992b","count",242,"URY","Uruguay","148922",2022,"no comments","Unidad Reguladora de Servicios de Comunicaciones","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than, 2 Mbit/s and less than 10 Mbit/s"
11628,"i4213_G10","Equal to or above 10 Mbit/s","i992b","count",242,"URY","Uruguay","985975",2022,"no comments","Unidad Reguladora de Servicios de Comunicaciones","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than 10 Mbit/s"
11632,"i271mw","Active mobile-broadband subscriptions",,"count",242,"URY","Uruguay","3.96411e+006",2022,"","Unidad Reguladora de Servicios de Comunicaciones","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
19257,"i4213tfbb","Fixed-broadband subscriptions","i992b","count",242,"URY","Uruguay","1.1355e+006",2022,"ncl. ADSL and FTTH + LMDS+ others. (dec 2022)","Unidad Reguladora de Servicios de Comunicaciones","Refers to fixed subscriptions to high-speed access to the public Internet (a TCP/IP connection), at downstream speeds equal to, or greater than, 256 kbit/s"
19306,"i271GA","At least LTE/WiMAX",,"%",242,"URY","Uruguay","93.7",2022,"refers territorial coverage (LTE)","Unidad Reguladora de Servicios de Comunicaciones","Refers to the percentage of inhabitants that are within range of at least a 4G/ LTE mobile-cellular signal, irrespective of whether or not they are subscribers"
28106,"i992b_256to2_%","256 kbit/s to less than 2 Mbit/s","i992b","% fixed broadband subscriptions",242,"URY","Uruguay","0.0531044",2022,"","","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than, 256 kbit/s and less than 2 Mbit/s divided by total fixed broadband subscriptions and multiplied by 100"
34235,"i992b_G10_%","Equal to or above 10 Mbit/s","i992b","% fixed broadband subscriptions",242,"URY","Uruguay","86.8318",2022,"","","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than 10 Mbit/s divided by total fixed broadband subscriptions multipled by 100"
194,"i271pop","At least 2G",,"%",244,"USA","United States","99.6",2022,"Source: FCC Broadband Data Collection.","U.S. Federal Communications Commission","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
430,"i271G","At least 3G",,"%",244,"USA","United States","99.6",2022,"Source: FCC Broadband Data Collection.","U.S. Federal Communications Commission","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
11626,"i4213_256to2","256 kbit/s to less than 2 Mbit/s","i992b","count",244,"USA","United States","808000",2022,"Source: FCC Form 477 (Preliminary and Subject to Change).","U.S. Federal Communications Commission","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than, 256 kbit/s and less than 2 Mbit/s"
11627,"i4213_2to10","2 Mbit/s to less than 10 Mbit/s","i992b","count",244,"USA","United States","3.893e+006",2022,"Source: FCC Form 477 (Preliminary and Subject to Change).","U.S. Federal Communications Commission","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than, 2 Mbit/s and less than 10 Mbit/s"
11628,"i4213_G10","Equal to or above 10 Mbit/s","i992b","count",244,"USA","United States","1.23336e+008",2022,"Source: FCC Form 477 (Preliminary and Subject to Change).","U.S. Federal Communications Commission","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than 10 Mbit/s"
