"observation","time_period","ref_area","indicator","breakdown","unit_measure","value","flag","note"
"http://semantic.digital-agenda-data.eu/data/DESI/desi_c_fbbc/desi_vhcnc/pc_desi_c_fbbc/EL/2017","2017","EL","desi_c_fbbc","desi_vhcnc","pc_desi_c_fbbc",0.00190176,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_c_fbbc/desi_vhcnc/pc_desi_c_fbbc/HR/2017","2017","HR","desi_c_fbbc","desi_vhcnc","pc_desi_c_fbbc",0.0779092,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_c_fbbc/desi_vhcnc/pc_desi_c_fbbc/HU/2017","2017","HU","desi_c_fbbc","desi_vhcnc","pc_desi_c_fbbc",0.120241,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_c_fbbc/desi_vhcnc/pc_desi_c_fbbc/IT/2017","2017","IT","desi_c_fbbc","desi_vhcnc","pc_desi_c_fbbc",0.0938588,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_idt_cloud/ent_all_xfin/pc_ent/CY/2017","2017","CY","desi_idt_cloud","ent_all_xfin","pc_ent",,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_idt_cloud/ent_all_xfin/pc_ent/EE/2017","2017","EE","desi_idt_cloud","ent_all_xfin","pc_ent",,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_idt_cloud/ent_all_xfin/pc_ent/LU/2017","2017","LU","desi_idt_cloud","ent_all_xfin","pc_ent",,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_idt_cloud/ent_all_xfin/pc_ent/PT/2017","2017","PT","desi_idt_cloud","ent_all_xfin","pc_ent",,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_hc_abds/ind_total/pc_ind/CY/2017","2017","CY","desi_hc_abds","ind_total","pc_ind",,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_hc_abds/ind_total/pc_ind/MT/2017","2017","MT","desi_hc_abds","ind_total","pc_ind",,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_hc_abss/ind_total/pc_ind/EL/2017","2017","EL","desi_hc_abss","ind_total","pc_ind",,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_hc_abss/ind_total/pc_ind/HU/2017","2017","HU","desi_hc_abss","ind_total","pc_ind",,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_hc_abss/ind_total/pc_ind/PT/2018","2018","PT","desi_hc_abss","ind_total","pc_ind",,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_hc_abss/ind_total/pc_ind/RO/2018","2018","RO","desi_hc_abss","ind_total","pc_ind",,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_hc_bds/ind_total/pc_ind/FI/2017","2017","FI","desi_hc_bds","ind_total","pc_ind",,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_hc_bds/ind_total/pc_ind/FR/2017","2017","FR","desi_hc_bds","ind_total","pc_ind",,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_total/desi_total/pc_desi/CY/2018","2018","CY","desi_total","desi_total","pc_desi",0.304042,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_total/desi_total/pc_desi/EE/2018","2018","EE","desi_total","desi_total","pc_desi",0.439832,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_total/desi_total/pc_desi/LU/2018","2018","LU","desi_total","desi_total","pc_desi",0.458168,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_total/desi_total/pc_desi/PT/2018","2018","PT","desi_total","desi_total","pc_desi",0.378545,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_hc_entict/ent_all_xfin/pc_ent/CY/2018","2018","CY","desi_hc_entict","ent_all_xfin","pc_ent",0.262116,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_hc_entict/ent_all_xfin/pc_ent/MT/2018","2018","MT","desi_hc_entict","ent_all_xfin","pc_ent",0.25995,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_idt_bigdat/ent_all_xfin/pc_ent/EE/2018","2018","EE","desi_idt_bigdat","ent_all_xfin","pc_ent",0.127447,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_idt_bigdat/ent_all_xfin/pc_ent/LU/2018","2018","LU","desi_idt_bigdat","ent_all_xfin","pc_ent",0.125267,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_idt_eis/ent_all_xfin/pc_ent/LV/2018","2018","LV","desi_idt_eis","ent_all_xfin","pc_ent",0.254516,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_idt_eis/ent_all_xfin/pc_ent/PL/2018","2018","PL","desi_idt_eis","ent_all_xfin","pc_ent",0.261522,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_idt_socmed/ent_all_xfin/pc_ent/AT/2018","2018","AT","desi_idt_socmed","ent_all_xfin","pc_ent",0.210632,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_idt_socmed/ent_all_xfin/pc_ent/HR/2018","2018","HR","desi_idt_socmed","ent_all_xfin","pc_ent",0.163991,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_idt_socmed/ent_all_xfin/pc_ent/IT/2018","2018","IT","desi_idt_socmed","ent_all_xfin","pc_ent",0.174677,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_idt_socmed/ent_all_xfin/pc_ent/PL/2018","2018","PL","desi_idt_socmed","ent_all_xfin","pc_ent",0.096059,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_idt_socmed/ent_all_xfin/pc_ent/SI/2018","2018","SI","desi_idt_socmed","ent_all_xfin","pc_ent",0.17647,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_idt_ecomturn/ent_sm_xfin/pc_turn/LV/2018","2018","LV","desi_idt_ecomturn","ent_sm_xfin","pc_turn",0.085706,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_idt_sellcb/ent_sm_xfin/pc_ent/EE/2018","2018","EE","desi_idt_sellcb","ent_sm_xfin","pc_ent",0.082718,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_idt_sellcb/ent_sm_xfin/pc_ent/LU/2018","2018","LU","desi_idt_sellcb","ent_sm_xfin","pc_ent",0.077155,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_idt_smeso/ent_sm_xfin/pc_ent/HU/2018","2018","HU","desi_idt_smeso","ent_sm_xfin","pc_ent",0.124513,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_idt_smeso/ent_sm_xfin/pc_ent/IE/2018","2018","IE","desi_idt_smeso","ent_sm_xfin","pc_ent",0.295073,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_ufbbtu/hh_total/pc_hh/BE/2018","2018","BE","desi_ufbbtu","hh_total","pc_hh",0.418302,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_ufbbtu/hh_total/pc_hh/LU/2018","2018","LU","desi_ufbbtu","hh_total","pc_hh",0.224694,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_dps_egovuser/ind_total/pc_ind_ilt12/PT/2018","2018","PT","desi_dps_egovuser","ind_total","pc_ind_ilt12",0.613224,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_dps_egovuser/ind_total/pc_ind_ilt12/RO/2018","2018","RO","desi_dps_egovuser","ind_total","pc_ind_ilt12",0.125506,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_mbbtu/ind_total/pc_ind/HR/2018","2018","HR","desi_mbbtu","ind_total","pc_ind",0.684779,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_mbbtu/ind_total/pc_ind/IT/2018","2018","IT","desi_mbbtu","ind_total","pc_ind",0.604969,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_mbbtu/ind_total/pc_ind/SI/2018","2018","SI","desi_mbbtu","ind_total","pc_ind",0.68381,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_hc_fictspec/total/pc_ict_spec/EL/2018","2018","EL","desi_hc_fictspec","total","pc_ict_spec",0.178,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_hc_ictg/total/pc_grad/SK/2018","2018","SK","desi_hc_ictg","total","pc_grad",0.032,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_hc_ictspec/total/pc_ind_emp/CY/2018","2018","CY","desi_hc_ictspec","total","pc_ind_emp",0.029,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_hc_ictspec/total/pc_ind_emp/EE/2018","2018","EE","desi_hc_ictspec","total","pc_ind_emp",0.053,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_hc_ictspec/total/pc_ind_emp/PT/2018","2018","PT","desi_hc_ictspec","total","pc_ind_emp",0.029,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_fbbc/total_pophh/pc_hh_all/AT/2018","2018","AT","desi_fbbc","total_pophh","pc_hh_all",0.718463,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_fbbc/total_pophh/pc_hh_all/CZ/2019","2019","CZ","desi_fbbc","total_pophh","pc_hh_all",0.898107,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_fbbc/total_pophh/pc_hh_all/DE/2018","2018","DE","desi_fbbc","total_pophh","pc_hh_all",0.841,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_fbbc/total_pophh/pc_hh_all/EL/2019","2019","EL","desi_fbbc","total_pophh","pc_hh_all",0.658633,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_fbbc/total_pophh/pc_hh_all/EU/2019","2019","EU","desi_fbbc","total_pophh","pc_hh_all",0.803429,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_vhcnc/total_pophh/pc_hh_all/EE/2018","2018","EE","desi_vhcnc","total_pophh","pc_hh_all",0.507074,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_vhcnc/total_pophh/pc_hh_all/MT/2018","2018","MT","desi_vhcnc","total_pophh","pc_hh_all",0.23,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_vhcnc/total_pophh/pc_hh_all/PT/2018","2018","PT","desi_vhcnc","total_pophh","pc_hh_all",0.636301,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_vhcnc/total_pophh/pc_hh_all/SE/2018","2018","SE","desi_vhcnc","total_pophh","pc_hh_all",0.663872,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_c_mbb/desi_5g/pc_desi_c_mbb/HU/2018","2018","HU","desi_c_mbb","desi_5g","pc_desi_c_mbb",0,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_c_mbb/desi_5g/pc_desi_c_mbb/IE/2018","2018","IE","desi_c_mbb","desi_5g","pc_desi_c_mbb",0,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_c_bbpi/desi_bbpi/pc_desi_c_bbpi/CZ/2018","2018","CZ","desi_c_bbpi","desi_bbpi","pc_desi_c_bbpi",0.421942,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_c_bbpi/desi_bbpi/pc_desi_c_bbpi/EL/2018","2018","EL","desi_c_bbpi","desi_bbpi","pc_desi_c_bbpi",0.314081,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_c_bbpi/desi_bbpi/pc_desi_c_bbpi/SK/2018","2018","SK","desi_c_bbpi","desi_bbpi","pc_desi_c_bbpi",0.463961,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_conn/desi_c_bbpi/pc_desi_conn/DE/2018","2018","DE","desi_conn","desi_c_bbpi","pc_desi_conn",0.0658789,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_conn/desi_c_bbpi/pc_desi_conn/ES/2018","2018","ES","desi_conn","desi_c_bbpi","pc_desi_conn",0.0336186,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_conn/desi_c_bbpi/pc_desi_conn/FI/2018","2018","FI","desi_conn","desi_c_bbpi","pc_desi_conn",0.0665133,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_conn/desi_c_fbbc/pc_desi_conn/AT/2018","2018","AT","desi_conn","desi_c_fbbc","pc_desi_conn",0.06237,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_conn/desi_c_fbbc/pc_desi_conn/BG/2018","2018","BG","desi_conn","desi_c_fbbc","pc_desi_conn",0.128327,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_conn/desi_c_fbbc/pc_desi_conn/DK/2018","2018","DK","desi_conn","desi_c_fbbc","pc_desi_conn",0.175452,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_conn/desi_c_fbbc/pc_desi_conn/LT/2018","2018","LT","desi_conn","desi_c_fbbc","pc_desi_conn",0.126521,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_conn/desi_c_fbbtc/pc_desi_conn/HU/2018","2018","HU","desi_conn","desi_c_fbbtc","pc_desi_conn",0.0708762,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_conn/desi_c_mbb/pc_desi_conn/BG/2018","2018","BG","desi_conn","desi_c_mbb","pc_desi_conn",0.0320048,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_conn/desi_c_mbb/pc_desi_conn/DK/2018","2018","DK","desi_conn","desi_c_mbb","pc_desi_conn",0.0906931,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_conn/desi_c_mbb/pc_desi_conn/LT/2018","2018","LT","desi_conn","desi_c_mbb","pc_desi_conn",0.0525883,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_conn/desi_c_mbb/pc_desi_conn/NL/2018","2018","NL","desi_conn","desi_c_mbb","pc_desi_conn",0.0877253,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi/desi_conn/pc_desi/BE/2018","2018","BE","desi","desi_conn","pc_desi",0.0650367,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi/desi_conn/pc_desi/EE/2018","2018","EE","desi","desi_conn","pc_desi",0.0815045,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi/desi_conn/pc_desi/LU/2018","2018","LU","desi","desi_conn","pc_desi",0.102378,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi/desi_conn/pc_desi/MT/2018","2018","MT","desi","desi_conn","pc_desi",0.0716504,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_conn/pc_desi_sliders/EE/2018","2018","EE","desi_sliders","desi_conn","pc_desi_sliders",0.326018,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_conn/pc_desi_sliders/PT/2018","2018","PT","desi_sliders","desi_conn","pc_desi_sliders",0.314621,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_conn/pc_desi_sliders/RO/2018","2018","RO","desi_sliders","desi_conn","pc_desi_sliders",0.337219,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_conn/pc_desi_sliders/SE/2018","2018","SE","desi_sliders","desi_conn","pc_desi_sliders",0.393506,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi/desi_dps/pc_desi/LV/2018","2018","LV","desi","desi_dps","pc_desi",0.15572,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi/desi_dps/pc_desi/PT/2018","2018","PT","desi","desi_dps","pc_desi",0.133266,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi/desi_dps/pc_desi/RO/2018","2018","RO","desi","desi_dps","pc_desi",0.0245101,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi/desi_dps/pc_desi/SE/2018","2018","SE","desi","desi_dps","pc_desi",0.160955,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_dps/pc_desi_sliders/AT/2018","2018","AT","desi_sliders","desi_dps","pc_desi_sliders",0.54216,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_dps/pc_desi_sliders/IE/2018","2018","IE","desi_sliders","desi_dps","pc_desi_sliders",0.619178,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_dps/pc_desi_sliders/PL/2018","2018","PL","desi_sliders","desi_dps","pc_desi_sliders",0.381534,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_dps/pc_desi_sliders/SI/2018","2018","SI","desi_sliders","desi_dps","pc_desi_sliders",0.509462,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_dps/desi_dps_egov/pc_desi_dps/AT/2018","2018","AT","desi_dps","desi_dps_egov","pc_desi_dps",0.54216,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_dps/desi_dps_egov/pc_desi_dps/DE/2018","2018","DE","desi_dps","desi_dps_egov","pc_desi_dps",0.482021,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_dps_egov/desi_dps_egovuser/pc_desi_dps_egov/LV/2018","2018","LV","desi_dps_egov","desi_dps_egovuser","pc_desi_dps_egov",0.118904,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_dps_egov/desi_dps_prefform/pc_desi_dps_egov/CZ/2018","2018","CZ","desi_dps_egov","desi_dps_prefform","pc_desi_dps_egov",0.0500551,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_dps_egov/desi_dps_prefform/pc_desi_dps_egov/EL/2018","2018","EL","desi_dps_egov","desi_dps_prefform","pc_desi_dps_egov",0.0553336,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_dps_egov/desi_dps_psbiz/pc_desi_dps_egov/BE/2019","2019","BE","desi_dps_egov","desi_dps_psbiz","pc_desi_dps_egov",0.152482,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_dps_egov/desi_dps_psbiz/pc_desi_dps_egov/LU/2019","2019","LU","desi_dps_egov","desi_dps_psbiz","pc_desi_dps_egov",0.218756,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_dps_egov/desi_dps_psbiz/pc_desi_dps_egov/SE/2018","2018","SE","desi_dps_egov","desi_dps_psbiz","pc_desi_dps_egov",0.174737,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_dps_egov/desi_dps_pscit/pc_desi_dps_egov/BE/2018","2018","BE","desi_dps_egov","desi_dps_pscit","pc_desi_dps_egov",0.132639,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_dps_egov/desi_dps_pscit/pc_desi_dps_egov/DK/2019","2019","DK","desi_dps_egov","desi_dps_pscit","pc_desi_dps_egov",0.184186,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_dps_egov/desi_dps_pscit/pc_desi_dps_egov/LT/2019","2019","LT","desi_dps_egov","desi_dps_pscit","pc_desi_dps_egov",0.179534,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_dps_egov/desi_dps_pscit/pc_desi_dps_egov/LU/2018","2018","LU","desi_dps_egov","desi_dps_pscit","pc_desi_dps_egov",0.21692,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_c_fbbc/desi_fbbc/pc_desi_c_fbbc/PT/2018","2018","PT","desi_c_fbbc","desi_fbbc","pc_desi_c_fbbc",0.155734,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_c_fbbc/desi_fbbc/pc_desi_c_fbbc/SE/2018","2018","SE","desi_c_fbbc","desi_fbbc","pc_desi_c_fbbc",0.175621,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_c_fbbtc/desi_fbbtc/pc_desi_c_fbbtc/DE/2018","2018","DE","desi_c_fbbtc","desi_fbbtc","pc_desi_c_fbbtc",0.253581,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_c_fbbtc/desi_fbbtc/pc_desi_c_fbbtc/ES/2018","2018","ES","desi_c_fbbtc","desi_fbbtc","pc_desi_c_fbbtc",0.155435,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_c_fbbtc/desi_fbbtc/pc_desi_c_fbbtc/FI/2018","2018","FI","desi_c_fbbtc","desi_fbbtc","pc_desi_c_fbbtc",0.044546,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_c_fbbtc/desi_fbbtc/pc_desi_c_fbbtc/FR/2018","2018","FR","desi_c_fbbtc","desi_fbbtc","pc_desi_c_fbbtc",0.141939,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_c_fbbtc/desi_gbpstc/pc_desi_c_fbbtc/LV/2018","2018","LV","desi_c_fbbtc","desi_gbpstc","pc_desi_c_fbbtc",0,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_c_fbbtc/desi_gbpstc/pc_desi_c_fbbtc/RO/2018","2018","RO","desi_c_fbbtc","desi_gbpstc","pc_desi_c_fbbtc",0,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_c_fbbtc/desi_gbpstc/pc_desi_c_fbbtc/SE/2018","2018","SE","desi_c_fbbtc","desi_gbpstc","pc_desi_c_fbbtc",0,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi/desi_hc/pc_desi/AT/2018","2018","AT","desi","desi_hc","pc_desi",0.123687,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi/desi_hc/pc_desi/DE/2018","2018","DE","desi","desi_hc","pc_desi",0.103124,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi/desi_hc/pc_desi/ES/2018","2018","ES","desi","desi_hc","pc_desi",0.118719,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi/desi_hc/pc_desi/FI/2018","2018","FI","desi","desi_hc","pc_desi",0.16479,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_hc/pc_desi_sliders/BE/2018","2018","BE","desi_sliders","desi_hc","pc_desi_sliders",0.442961,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_hc/pc_desi_sliders/LU/2018","2018","LU","desi_sliders","desi_hc","pc_desi_sliders",0.510842,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_hc/pc_desi_sliders/MT/2018","2018","MT","desi_sliders","desi_hc","pc_desi_sliders",0.493277,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_hc_bsu/desi_hc_abds/pc_desi_hc_bsu/PT/2018","2018","PT","desi_hc_bsu","desi_hc_abds","pc_desi_hc_bsu",0.0897774,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_hc_bsu/desi_hc_abds/pc_desi_hc_bsu/SE/2018","2018","SE","desi_hc_bsu","desi_hc_abds","pc_desi_hc_bsu",0.112212,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_hc_bsu/desi_hc_abds/pc_desi_hc_bsu/SK/2018","2018","SK","desi_hc_bsu","desi_hc_abds","pc_desi_hc_bsu",0.0655068,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_hc_bsu/desi_hc_abss/pc_desi_hc_bsu/AT/2018","2018","AT","desi_hc_bsu","desi_hc_abss","pc_desi_hc_bsu",0.161293,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_hc_bsu/desi_hc_abss/pc_desi_hc_bsu/HR/2018","2018","HR","desi_hc_bsu","desi_hc_abss","pc_desi_hc_bsu",0.18105,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_hc_bsu/desi_hc_abss/pc_desi_hc_bsu/IE/2018","2018","IE","desi_hc_bsu","desi_hc_abss","pc_desi_hc_bsu",0.167115,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_hc_bsu/desi_hc_abss/pc_desi_hc_bsu/IT/2018","2018","IT","desi_hc_bsu","desi_hc_abss","pc_desi_hc_bsu",0.10455,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_hc_bsu/desi_hc_abss/pc_desi_hc_bsu/PL/2018","2018","PL","desi_hc_bsu","desi_hc_abss","pc_desi_hc_bsu",0.102403,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_hc_bsu/desi_hc_abss/pc_desi_hc_bsu/SI/2018","2018","SI","desi_hc_bsu","desi_hc_abss","pc_desi_hc_bsu",0.13197,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_hc/desi_hc_asd/pc_desi_hc/BG/2018","2018","BG","desi_hc","desi_hc_asd","pc_desi_hc",0.187067,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_hc_bsu/desi_hc_bds/pc_desi_hc_bsu/CY/2018","2018","CY","desi_hc_bsu","desi_hc_bds","pc_desi_hc_bsu",0.23954,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_hc_bsu/desi_hc_bds/pc_desi_hc_bsu/MT/2018","2018","MT","desi_hc_bsu","desi_hc_bds","pc_desi_hc_bsu",0.292116,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_hc/desi_hc_bsu/pc_desi_hc/ES/2018","2018","ES","desi_hc","desi_hc_bsu","pc_desi_hc",0.290861,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_hc_asd/desi_hc_entict/pc_desi_hc_asd/CY/2018","2018","CY","desi_hc_asd","desi_hc_entict","pc_desi_hc_asd",0.087372,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_hc_asd/desi_hc_entict/pc_desi_hc_asd/EE/2018","2018","EE","desi_hc_asd","desi_hc_entict","pc_desi_hc_asd",0.0440473,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_hc_asd/desi_hc_fictspec/pc_desi_hc_asd/LV/2018","2018","LV","desi_hc_asd","desi_hc_fictspec","pc_desi_hc_asd",0.166,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_hc_asd/desi_hc_fictspec/pc_desi_hc_asd/SE/2018","2018","SE","desi_hc_asd","desi_hc_fictspec","pc_desi_hc_asd",0.139333,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_hc_asd/desi_hc_ictg/pc_desi_hc_asd/DK/2018","2018","DK","desi_hc_asd","desi_hc_ictg","pc_desi_hc_asd",0.075,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_hc_asd/desi_hc_ictg/pc_desi_hc_asd/FR/2018","2018","FR","desi_hc_asd","desi_hc_ictg","pc_desi_hc_asd",0.05,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_hc_asd/desi_hc_ictg/pc_desi_hc_asd/LT/2018","2018","LT","desi_hc_asd","desi_hc_ictg","pc_desi_hc_asd",0.0333333,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_hc_asd/desi_hc_ictg/pc_desi_hc_asd/NL/2018","2018","NL","desi_hc_asd","desi_hc_ictg","pc_desi_hc_asd",0.0383333,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_hc_asd/desi_hc_ictspec/pc_desi_hc_asd/LV/2018","2018","LV","desi_hc_asd","desi_hc_ictspec","pc_desi_hc_asd",0.09,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_hc_asd/desi_hc_ictspec/pc_desi_hc_asd/RO/2018","2018","RO","desi_hc_asd","desi_hc_ictspec","pc_desi_hc_asd",0.07,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_hc_asd/desi_hc_ictspec/pc_desi_hc_asd/SE/2018","2018","SE","desi_hc_asd","desi_hc_ictspec","pc_desi_hc_asd",0.22,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi/desi_idt/pc_desi/CZ/2018","2018","CZ","desi","desi_idt","pc_desi",0.0599846,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi/desi_idt/pc_desi/EL/2018","2018","EL","desi","desi_idt","pc_desi",0.0456148,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi/desi_idt/pc_desi/EU/2018","2018","EU","desi","desi_idt","pc_desi",0.0613562,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_idt/pc_desi_sliders/CZ/2018","2018","CZ","desi_sliders","desi_idt","pc_desi_sliders",0.239938,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_idt/pc_desi_sliders/EU/2018","2018","EU","desi_sliders","desi_idt","pc_desi_sliders",0.245425,,
"http://semantic.digital-agenda-data.eu/data/DESI/desi_sliders/desi_idt/pc_desi_sliders/HR/2018","2018","HR","desi_sliders","desi_idt","pc_desi_sliders",0.224092,,
