STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,TIME_PERIOD,OBS_VALUE,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,UNIT_MULT,OBS_STATUS,OBS_CONF,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GAB,WB_WDI_BM_GSR_MRCH_CD,_T,_T,_T,USD,_Z,_Z,_Z,2010,3.12580017357762E9,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Gabon,"Goods imports (BoP, current US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GMB,WB_WDI_BM_GSR_MRCH_CD,_T,_T,_T,USD,_Z,_Z,_Z,2010,2.45762740742773E8,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,"Gambia, The","Goods imports (BoP, current US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GEO,WB_WDI_BM_GSR_MRCH_CD,_T,_T,_T,USD,_Z,_Z,_Z,2010,5.02134041473E9,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Georgia,"Goods imports (BoP, current US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DEU,WB_WDI_BM_GSR_MRCH_CD,_T,_T,_T,USD,_Z,_Z,_Z,2010,9.26733952704903E11,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Germany,"Goods imports (BoP, current US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GHA,WB_WDI_BM_GSR_MRCH_CD,_T,_T,_T,USD,_Z,_Z,_Z,2010,1.09221E10,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Ghana,"Goods imports (BoP, current US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GRC,WB_WDI_BM_GSR_MRCH_CD,_T,_T,_T,USD,_Z,_Z,_Z,2010,5.97858094748528E10,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Greece,"Goods imports (BoP, current US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GRD,WB_WDI_BM_GSR_MRCH_CD,_T,_T,_T,USD,_Z,_Z,_Z,2010,2.85573046666666E8,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Grenada,"Goods imports (BoP, current US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GTM,WB_WDI_BM_GSR_MRCH_CD,_T,_T,_T,USD,_Z,_Z,_Z,2010,1.187817896E10,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Guatemala,"Goods imports (BoP, current US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BEL,WB_WDI_BM_GSR_MRCH_CD,_T,_T,_T,USD,_Z,_Z,_Z,2002,1.46930664662075E11,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Belgium,"Goods imports (BoP, current US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BLZ,WB_WDI_BM_GSR_MRCH_CD,_T,_T,_T,USD,_Z,_Z,_Z,2002,4.90485755773959E8,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Belize,"Goods imports (BoP, current US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BEN,WB_WDI_BM_GSR_MRCH_CD,_T,_T,_T,USD,_Z,_Z,_Z,2002,6.81154361704348E8,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Benin,"Goods imports (BoP, current US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BOL,WB_WDI_BM_GSR_MRCH_CD,_T,_T,_T,USD,_Z,_Z,_Z,2002,1.6387E9,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Bolivia,"Goods imports (BoP, current US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BIH,WB_WDI_BM_GSR_MRCH_CD,_T,_T,_T,USD,_Z,_Z,_Z,2002,4.44936803429349E9,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Bosnia and Herzegovina,"Goods imports (BoP, current US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BWA,WB_WDI_BM_GSR_MRCH_CD,_T,_T,_T,USD,_Z,_Z,_Z,2002,1.74062351926356E9,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Botswana,"Goods imports (BoP, current US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BRA,WB_WDI_BM_GSR_MRCH_CD,_T,_T,_T,USD,_Z,_Z,_Z,2002,4.8274763553E10,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Brazil,"Goods imports (BoP, current US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BRN,WB_WDI_BM_GSR_MRCH_CD,_T,_T,_T,USD,_Z,_Z,_Z,2002,1.48039056827945E9,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Brunei Darussalam,"Goods imports (BoP, current US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BGR,WB_WDI_BM_GSR_MRCH_CD,_T,_T,_T,USD,_Z,_Z,_Z,2002,7.01258481666E9,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Bulgaria,"Goods imports (BoP, current US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,UKR,WB_WDI_BM_GSR_MRCH_CD,_T,_T,_T,USD,_Z,_Z,_Z,2018,5.6055E10,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Ukraine,"Goods imports (BoP, current US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GBR,WB_WDI_BM_GSR_MRCH_CD,_T,_T,_T,USD,_Z,_Z,_Z,2018,6.609580383926635E11,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,United Kingdom,"Goods imports (BoP, current US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,USA,WB_WDI_BM_GSR_MRCH_CD,_T,_T,_T,USD,_Z,_Z,_Z,2018,2.555662E12,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,United States,"Goods imports (BoP, current US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,URY,WB_WDI_BM_GSR_MRCH_CD,_T,_T,_T,USD,_Z,_Z,_Z,2018,9.3935133198151E9,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Uruguay,"Goods imports (BoP, current US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,UZB,WB_WDI_BM_GSR_MRCH_CD,_T,_T,_T,USD,_Z,_Z,_Z,2018,1.825244531897903E10,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Uzbekistan,"Goods imports (BoP, current US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_BM_GSR_MRCH_CD,_T,_T,_T,USD,_Z,_Z,_Z,2018,3.02703329232328E8,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Vanuatu,"Goods imports (BoP, current US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_BM_GSR_MRCH_CD,_T,_T,_T,USD,_Z,_Z,_Z,2018,2.27157371E11,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Vietnam,"Goods imports (BoP, current US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PSE,WB_WDI_BM_GSR_MRCH_CD,_T,_T,_T,USD,_Z,_Z,_Z,2018,7.23960594125673E9,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,West Bank and Gaza,"Goods imports (BoP, current US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MLT,WB_WDI_BM_GSR_MRCH_CD,_T,_T,_T,USD,_Z,_Z,_Z,2008,5.48576794925335E9,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Malta,"Goods imports (BoP, current US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MHL,WB_WDI_BM_GSR_MRCH_CD,_T,_T,_T,USD,_Z,_Z,_Z,2008,9.00097789382022E7,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Marshall Islands,"Goods imports (BoP, current US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MUS,WB_WDI_BM_GSR_MRCH_CD,_T,_T,_T,USD,_Z,_Z,_Z,2008,4.38599331353398E9,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Mauritius,"Goods imports (BoP, current US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MEX,WB_WDI_BM_GSR_MRCH_CD,_T,_T,_T,USD,_Z,_Z,_Z,2008,3.09501288484E11,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Mexico,"Goods imports (BoP, current US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MDA,WB_WDI_BM_GSR_MRCH_CD,_T,_T,_T,USD,_Z,_Z,_Z,2008,4.52968E9,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Moldova,"Goods imports (BoP, current US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MNG,WB_WDI_BM_GSR_MRCH_CD,_T,_T,_T,USD,_Z,_Z,_Z,2008,3.13803815389202E9,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Mongolia,"Goods imports (BoP, current US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MNE,WB_WDI_BM_GSR_MRCH_CD,_T,_T,_T,USD,_Z,_Z,_Z,2008,3.64028335321727E9,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Montenegro,"Goods imports (BoP, current US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MAR,WB_WDI_BM_GSR_MRCH_CD,_T,_T,_T,USD,_Z,_Z,_Z,2008,3.66505966459543E10,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Morocco,"Goods imports (BoP, current US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MOZ,WB_WDI_BM_GSR_MRCH_CD,_T,_T,_T,USD,_Z,_Z,_Z,2008,3.64342451203357E9,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Mozambique,"Goods imports (BoP, current US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GRD,WB_WDI_BM_GSR_MRCH_CD,_T,_T,_T,USD,_Z,_Z,_Z,2021,3.92773001481481E8,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Grenada,"Goods imports (BoP, current US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GTM,WB_WDI_BM_GSR_MRCH_CD,_T,_T,_T,USD,_Z,_Z,_Z,2021,2.328905441E10,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Guatemala,"Goods imports (BoP, current US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GIN,WB_WDI_BM_GSR_MRCH_CD,_T,_T,_T,USD,_Z,_Z,_Z,2021,4.18737E9,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Guinea,"Goods imports (BoP, current US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GNB,WB_WDI_BM_GSR_MRCH_CD,_T,_T,_T,USD,_Z,_Z,_Z,2021,3.49874423066709E8,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Guinea-Bissau,"Goods imports (BoP, current US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GUY,WB_WDI_BM_GSR_MRCH_CD,_T,_T,_T,USD,_Z,_Z,_Z,2021,3.70139647280111E9,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Guyana,"Goods imports (BoP, current US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HTI,WB_WDI_BM_GSR_MRCH_CD,_T,_T,_T,USD,_Z,_Z,_Z,2021,4.41594544013821E9,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Haiti,"Goods imports (BoP, current US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HND,WB_WDI_BM_GSR_MRCH_CD,_T,_T,_T,USD,_Z,_Z,_Z,2021,1.20188818307456E10,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Honduras,"Goods imports (BoP, current US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HKG,WB_WDI_BM_GSR_MRCH_CD,_T,_T,_T,USD,_Z,_Z,_Z,2021,6.70340804251055E11,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,"Hong Kong SAR, China","Goods imports (BoP, current US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HUN,WB_WDI_BM_GSR_MRCH_CD,_T,_T,_T,USD,_Z,_Z,_Z,2021,1.24512667064225E11,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Hungary,"Goods imports (BoP, current US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ISL,WB_WDI_BM_GSR_MRCH_CD,_T,_T,_T,USD,_Z,_Z,_Z,2021,7.1640026743206E9,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Iceland,"Goods imports (BoP, current US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IND,WB_WDI_BM_GSR_MRCH_CD,_T,_T,_T,USD,_Z,_Z,_Z,2021,5.79145188795842E11,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,India,"Goods imports (BoP, current US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BGD,WB_WDI_BM_GSR_MRCH_CD,_T,_T,_T,USD,_Z,_Z,_Z,2019,5.46758631939243E10,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Bangladesh,"Goods imports (BoP, current US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BLR,WB_WDI_BM_GSR_MRCH_CD,_T,_T,_T,USD,_Z,_Z,_Z,2019,3.65257E10,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Belarus,"Goods imports (BoP, current US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BEL,WB_WDI_BM_GSR_MRCH_CD,_T,_T,_T,USD,_Z,_Z,_Z,2019,3.14017585748373E11,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Belgium,"Goods imports (BoP, current US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BLZ,WB_WDI_BM_GSR_MRCH_CD,_T,_T,_T,USD,_Z,_Z,_Z,2019,9.68501300871945E8,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Belize,"Goods imports (BoP, current US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BEN,WB_WDI_BM_GSR_MRCH_CD,_T,_T,_T,USD,_Z,_Z,_Z,2019,3.50093673707251E9,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Benin,"Goods imports (BoP, current US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BMU,WB_WDI_BM_GSR_MRCH_CD,_T,_T,_T,USD,_Z,_Z,_Z,2019,1.15201483679E9,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Bermuda,"Goods imports (BoP, current US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BTN,WB_WDI_BM_GSR_MRCH_CD,_T,_T,_T,USD,_Z,_Z,_Z,2019,1.01050690351038E9,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Bhutan,"Goods imports (BoP, current US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BOL,WB_WDI_BM_GSR_MRCH_CD,_T,_T,_T,USD,_Z,_Z,_Z,2019,9.08585259424741E9,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Bolivia,"Goods imports (BoP, current US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BIH,WB_WDI_BM_GSR_MRCH_CD,_T,_T,_T,USD,_Z,_Z,_Z,2019,1.03832663667269E10,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Bosnia and Herzegovina,"Goods imports (BoP, current US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BWA,WB_WDI_BM_GSR_MRCH_CD,_T,_T,_T,USD,_Z,_Z,_Z,2019,6.32576542723968E9,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Botswana,"Goods imports (BoP, current US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NPL,WB_WDI_BM_GSR_MRCH_CD,_T,_T,_T,USD,_Z,_Z,_Z,2015,6.51073586880194E9,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Nepal,"Goods imports (BoP, current US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NLD,WB_WDI_BM_GSR_MRCH_CD,_T,_T,_T,USD,_Z,_Z,_Z,2015,3.90732919187117E11,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Netherlands,"Goods imports (BoP, current US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NCL,WB_WDI_BM_GSR_MRCH_CD,_T,_T,_T,USD,_Z,_Z,_Z,2015,2.58044160550018E9,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,New Caledonia,"Goods imports (BoP, current US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
